Date,Product,Category,Region,Sales_Channel,Unit_Price,Quantity_Sold,Discount_Percent,Customer_Rating,Shipping_Cost,Marketing_Spend,Revenue,Profit_Margin,Profit,Month,Quarter,Day_of_Week
2023-06-12,Webcam,Computing,Latin America,Partner,63.512154472780296,7,0.08168569821244026,3.3387929992631573,32.93684615776513,362.3054708580842,408.2688385278641,0.15104441446157194,61.66672765834729,6,2,Monday
2023-11-26,Mouse,Audio,North America,Partner,23.208271123698932,4,0.17471865252255092,3.2536878537851943,25.786634189258077,423.9479515542966,76.6134130623529,0.10130815100245559,7.761563219334351,11,4,Sunday
2023-06-13,Tablet,Electronics,Latin America,Online,519.336655586936,5,0.010063761423647344,4.1207979076398855,36.26724106976566,399.935498276486,2570.5508769327707,0.1962472767575164,504.46360936470194,6,2,Tuesday
2024-11-17,Monitor,Accessories,Latin America,Retail,320.60687856657825,9,0.01002795992796649,3.7335041528518804,15.668167602838013,229.1637543969898,2856.52661072114,0.1269391798218581,362.6051451042536,11,4,Sunday
2023-06-14,Tablet,Computing,Asia Pacific,Retail,504.461555096717,13,0.19193256047112672,3.109369241506731,23.332202560361317,96.93064035937935,5299.306443180851,0.21818838260212758,1156.2471017506634,6,2,Wednesday
2023-01-22,Tablet,Audio,North America,Retail,347.94411339579085,16,0.12646627446541026,4.415070875490887,25.820952425952214,405.18301359157016,4863.054682439279,0.2793352928852752,1358.4228040362848,1,1,Sunday
2024-03-31,Headphones,Electronics,Europe,Retail,84.37872814931191,6,0.16916010956752997,4.032888683805643,37.714006378779395,294.1187767577343,420.6312795024329,0.21025958437843512,88.44175800475092,3,1,Sunday
2024-09-15,Tablet,Audio,North America,Direct,467.19071210303565,19,0.13901730264139386,4.198861084055244,12.70730347998078,373.40253112263423,7642.619270259832,0.3115244892506006,2380.863064704492,9,3,Sunday
2024-02-24,Desktop,Electronics,Latin America,Online,966.1418495422247,6,0.07416182212166304,4.496750498856365,16.791575202809355,442.0414801337442,5366.946057313078,0.3224355304118075,1730.4940986813015,2,1,Saturday
2023-12-04,Headphones,Audio,Latin America,Partner,84.04748510111781,13,0.11746112988048875,4.426643459002545,34.67404610824623,316.1033280092379,964.2772429878506,0.30898191620824356,297.94423029438815,12,4,Monday
2024-07-20,Tablet,Computing,North America,Online,463.8045640867202,1,0.08956437779464918,4.847486262533297,15.34128536401993,377.26304342682255,422.26419688597457,0.38101406788944947,160.88859937959657,7,3,Saturday
2024-08-05,Mouse,Accessories,Asia Pacific,Online,26.477728945449098,2,0.1897416607234432,3.5765916091085126,33.73047817934646,150.5397161314453,42.9076013663088,0.17118828309854534,7.345278609775202,8,3,Monday
2024-11-16,Webcam,Computing,Asia Pacific,Retail,94.65819130659975,1,0.1175903220823389,3.527210879613763,47.95880723223041,305.7548110903007,83.52730410312503,0.156836935934493,13.100166442402735,11,4,Saturday
2023-11-04,Monitor,Electronics,Asia Pacific,Direct,380.52801451365235,12,0.0559735497760924,3.5387194013270755,41.029877368639006,232.39562379800867,4310.742129024898,0.28291344677256014,1219.566913870118,11,4,Saturday
2023-06-24,Desktop,Audio,North America,Online,1036.285023449242,18,0.07708568985254095,3.04181902467047,15.039050830041012,37.69268849041109,17215.24099559041,0.27846310283025505,4793.8094236027155,6,2,Saturday
2024-02-06,Keyboard,Electronics,North America,Direct,49.06274328305309,2,0.28216119033088427,4.811887935852529,30.50627472547097,183.66775607381922,70.43828247481646,0.2530295001024422,17.822963402677424,2,1,Tuesday
2024-11-09,Laptop,Computing,Europe,Retail,1230.983397311303,12,0.28322843577910933,3.6718923067578677,30.231251661905606,56.57770304795657,10588.006742649226,0.10130595744827936,1072.6281605329175,11,4,Saturday
2024-08-18,Tablet,Accessories,Asia Pacific,Direct,327.15324860298705,15,0.13669824646592757,4.211398480919751,36.133875867238004,197.7039911659883,4236.4795978999055,0.26657146897179956,1129.3245896812366,8,3,Sunday
2024-09-08,Headphones,Accessories,Asia Pacific,Retail,116.4996612322482,11,0.1394068405335495,4.641471681631461,32.6543458199592,417.759602327268,1102.846926902948,0.3798394170618937,418.90473382331675,9,3,Sunday
2024-10-19,Tablet,Computing,North America,Direct,343.67244557025964,10,0.20939714144933774,4.5805198078833875,18.308877557914826,252.87042123279107,2717.0841787294416,0.2003733067338589,544.4311415662695,10,4,Saturday
2023-08-22,Desktop,Audio,Asia Pacific,Online,904.5791266452404,11,0.05900656746936393,3.1106647743266924,13.915883382060967,14.508439836435933,9363.233191152167,0.39027975799607517,3654.2803839036865,8,3,Tuesday
2024-11-27,Keyboard,Accessories,Latin America,Direct,44.57338303210532,18,0.10374857109287818,3.7156823172830666,5.380317322810725,421.2118969893349,719.0812482074793,0.2070270037593083,148.86923627589792,11,4,Wednesday
2024-10-08,Monitor,Electronics,Latin America,Partner,331.6290125275276,15,0.16307867247338761,4.307555845912312,22.417250537069915,327.1389188649492,4163.21090116317,0.14195635075534535,590.9942269539964,10,4,Tuesday
2023-06-15,Keyboard,Accessories,Asia Pacific,Retail,53.74055752765088,3,0.031398190172368876,4.645295854387779,14.45213017814313,203.1009877699156,156.1596038472857,0.21952102447814156,34.28031621865689,6,2,Thursday
2023-04-11,Webcam,Audio,Europe,Direct,90.95740587550311,3,0.13246020311366907,3.981227151796398,43.19454133765914,355.9684761726351,236.7275082556246,0.24838339387706326,58.79918192459255,4,2,Tuesday
2024-06-16,Laptop,Audio,Asia Pacific,Retail,1154.7324658385558,19,0.08073592579140311,4.606266177872492,6.986550293935496,496.12517164412185,20168.577352186116,0.2888393230529774,5825.478229347049,6,2,Sunday
2024-02-13,Tablet,Computing,Asia Pacific,Direct,418.4432366574934,11,0.2007550956597429,4.464882918260899,24.449593441326055,343.0656400408615,3678.8248711956044,0.2514634486067002,925.0899889309464,2,1,Tuesday
2023-04-06,Laptop,Electronics,North America,Retail,1032.758936015482,11,0.19307286682194605,3.216154987332777,24.631000176394277,486.2559141773047,9166.973282532892,0.26101558822186544,2392.7229235544473,4,2,Thursday
2023-02-20,Headphones,Electronics,Latin America,Partner,122.66732488043618,15,0.028512072195485825,3.189907294836662,37.7682510734817,168.8262351780702,1787.5473788612712,0.10722011150728161,191.66102928605446,2,1,Monday
2024-08-13,Keyboard,Accessories,North America,Partner,42.82839844185059,13,0.17557826265295395,3.7186779810315747,26.391158045639084,188.12208411094068,459.01261446588575,0.17608605074019681,80.82571852123036,8,3,Tuesday
2024-11-24,Desktop,Electronics,North America,Online,698.0422293585801,12,0.290644932445013,4.983785714639284,40.53927981805855,335.116014008576,5941.917513154672,0.19320899738175162,1148.031925241685,11,4,Sunday
2024-11-06,Desktop,Computing,Asia Pacific,Retail,881.2055453458353,6,0.26813225632858345,4.059618114140108,35.120675784325826,417.47122369612174,3869.5554850979793,0.3961265613644348,1532.83370832075,11,4,Wednesday
2024-11-13,Headphones,Accessories,Europe,Partner,109.32297561873989,7,0.14053837112612597,4.196612151392038,6.3936771540129556,144.698872545973,657.712318890347,0.18867032154611013,124.09079468987949,11,4,Wednesday
2024-06-24,Headphones,Accessories,Asia Pacific,Retail,91.7002643580185,19,0.07776460013159593,3.037855281022927,6.615173803501959,458.2803249011722,1606.8153693968554,0.3689736546472856,592.8725391897859,6,2,Monday
2024-05-15,Laptop,Electronics,Europe,Online,1385.5084222766427,5,0.06330200751225781,4.37658599685451,14.887523754967859,224.94913143349393,6489.014788606951,0.19142086016232362,1242.1327924411812,5,2,Wednesday
2023-09-26,Desktop,Computing,North America,Partner,759.0694862371383,8,0.251586538859417,4.309551502568521,15.279163353878907,144.2657723889183,4544.782571527527,0.12883309931271733,585.5184243923127,9,3,Tuesday
2024-11-20,Desktop,Electronics,Europe,Retail,890.9586221263386,19,0.13659862494258065,4.81687509574453,9.701614253928113,362.9312827342238,14615.843089799744,0.1742852197182833,2547.325424273701,11,4,Wednesday
2024-10-12,Desktop,Electronics,North America,Retail,680.781019832111,16,0.2463235085994723,3.1846916778908643,35.330331040822,37.67687776170621,8209.418407026216,0.1818485154742894,1492.8705502250232,10,4,Saturday
2023-08-29,Headphones,Electronics,Latin America,Partner,106.10632467160886,8,0.1419639560653196,4.235453848123589,25.534666572007936,448.10477093634427,728.3444084614083,0.3934745781666953,286.58500887942387,8,3,Tuesday
2024-10-04,Desktop,Audio,Latin America,Retail,804.2019285393426,19,0.12182463976793129,4.65243475155044,15.243464111872656,266.97380947029717,13418.37604759287,0.3022874516701712,4056.2067009789125,10,4,Friday
2024-04-10,Headphones,Computing,Europe,Online,85.463972268408,14,0.23316127420525562,3.5381044574843257,41.53503396057425,271.40445319408343,917.519170339287,0.3795042986862899,348.20246927083764,4,2,Wednesday
2024-10-18,Webcam,Electronics,Latin America,Retail,61.53668333437089,15,0.030679284299134812,4.4882533714287405,41.260678968120565,142.98021223601475,894.7317289729484,0.35049850666144655,313.60213486763257,10,4,Friday
2024-03-31,Laptop,Audio,Asia Pacific,Retail,1036.387127248035,12,0.19574541852184726,4.547601497138068,21.126314104602283,99.76714011205108,10002.229143290562,0.2735795472034293,2736.405320046377,3,1,Sunday
2023-03-27,Mouse,Audio,Asia Pacific,Partner,21.532850624725082,4,0.2845962242708972,3.3395169964142717,48.454392864488554,17.279500028676857,61.61873055655637,0.302616377273669,18.646837013227422,3,1,Monday
2023-02-18,Monitor,Audio,North America,Direct,325.59968684711833,2,0.038969641361043236,4.430872406553081,8.112838572743772,172.2920681409756,625.8223676468364,0.2874511581088095,179.89336435048028,2,1,Saturday
2024-11-28,Laptop,Accessories,Latin America,Partner,1279.7258608180484,10,0.14581726257080427,3.6275642866114577,11.382997892764333,114.76259322473909,10931.197389524945,0.299878907857536,3278.035534745889,11,4,Thursday
2024-04-08,Keyboard,Audio,Latin America,Partner,63.76515928949682,6,0.015613751626839433,4.768490347857909,43.82038233255766,227.22695717862234,376.6172755794286,0.1794320993881829,67.5772284230747,4,2,Monday
2023-08-09,Headphones,Accessories,Europe,Partner,96.00931097020278,3,0.02491162734305593,3.3821037374173657,24.833972454859303,296.5308360852793,280.85268838154855,0.22243754026238116,62.472181179668695,8,3,Wednesday
2023-11-28,Monitor,Accessories,North America,Direct,383.1595353050211,7,0.28869022473367195,3.855829380375571,13.886311265855737,317.0627331547571,1907.8158606427567,0.27778474347944393,529.9621394546627,11,4,Tuesday
2024-06-09,Desktop,Accessories,Latin America,Retail,1029.4970328153975,17,0.14481851624303502,3.6620325189897898,38.31363769545878,163.2527564366898,14966.915600789896,0.11077853951675715,1658.0130513260726,6,2,Sunday
2024-02-13,Monitor,Audio,Europe,Partner,334.33577173854223,11,0.29548509490849323,3.0576726538434107,20.21629948177138,62.84809963553148,2590.9898794458218,0.24485047042050803,634.4050908370848,2,1,Tuesday
2024-12-30,Monitor,Electronics,North America,Direct,275.0413548054355,9,0.17013861225971189,4.122302293343912,26.388368322046507,397.3954527371801,2054.215803463269,0.357918080019356,735.240976320992,12,4,Monday
2023-05-13,Headphones,Computing,Latin America,Online,128.19088305940903,10,0.26261137899816994,3.830986793391829,23.124926045674993,27.741558128818628,945.264984841845,0.247710318275599,234.1518902499527,5,2,Saturday
2023-04-23,Headphones,Electronics,Europe,Retail,95.18619258159129,15,0.07567585015655111,4.068440819862495,42.071078746424206,60.54191283039692,1319.7434480222125,0.26569701059664985,350.651888894017,4,2,Sunday
2024-01-11,Tablet,Computing,Latin America,Partner,462.4015922396326,4,0.03785852730787098,4.355789836992176,30.742458763162166,245.24416969762274,1779.5829957305018,0.16057153615455727,285.75037533897563,1,1,Thursday
2023-04-05,Laptop,Electronics,North America,Online,1185.7870901729987,7,0.005850794283156068,4.6114095849624075,9.86762243978417,493.4814300794077,8251.94505691342,0.33830300319563145,2791.657794959156,4,2,Wednesday
2024-08-02,Laptop,Audio,Europe,Retail,1251.8349768533362,6,0.29471716635526995,3.3960618932621873,11.035383021940557,37.636665302787335,5297.386318384237,0.20766348641125867,1100.0737117429726,8,3,Friday
2024-11-25,Webcam,Audio,North America,Partner,62.58712532664223,10,0.08664299098622687,3.2985360253384943,15.844831609816307,468.70153005466597,571.6438959111211,0.38697626604386337,221.21262034645255,11,4,Monday
2023-01-10,Desktop,Computing,Latin America,Retail,797.996108219613,5,0.03607529597122039,3.461468553212238,20.783178428193896,381.2901228061239,3846.0408121585424,0.39811444247787386,1531.1643936796472,1,1,Tuesday
2024-02-20,Mouse,Audio,Latin America,Partner,28.54490531527336,3,0.27926944331142883,3.221840461749613,23.281209318960716,387.80880141997886,61.71955649549857,0.37480016277875294,23.132499821145302,2,1,Tuesday
2024-03-23,Laptop,Electronics,Asia Pacific,Online,1143.2480991256507,10,0.24324843400868126,4.961972605597366,46.69465013379389,450.0806790093106,8651.547893299346,0.1254630234448432,1085.4493561711997,3,1,Saturday
2024-02-05,Keyboard,Audio,Latin America,Retail,54.07075593036508,15,0.08853265805528558,4.466803698669811,44.20746446545207,104.36499990467867,739.255922771869,0.19995494664880809,147.81787859766445,2,1,Monday
2023-12-31,Webcam,Computing,Asia Pacific,Online,66.30976666267516,10,0.2926351572404854,4.522917666872317,24.052403708035783,12.207195680341444,469.05197668763316,0.38354129053075525,179.90080046477655,12,4,Sunday
2023-05-29,Tablet,Computing,North America,Online,438.0852206215783,5,0.030526358550304722,3.0983052574494208,5.2391376119687925,170.7541453979723,2123.560370506473,0.3413599884533313,724.8985435560417,5,2,Monday
2023-11-18,Tablet,Electronics,Europe,Retail,456.86573009105336,3,0.0648407436932762,4.1817438459485174,46.09426828163775,400.9231623822178,1281.7266491519335,0.3733550767922289,478.5391515207664,11,4,Saturday
2024-02-16,Keyboard,Audio,Europe,Retail,45.10596551424661,4,0.12385181932767192,4.7197089806702435,16.331661590410924,490.7044496663873,158.07803849110377,0.2717659580923297,42.960229583890985,2,1,Friday
2024-06-03,Laptop,Audio,North America,Direct,1258.6127757286636,12,0.006595956611797083,4.633755971787566,5.627705841136016,331.9882311400239,15003.732245626845,0.24411927645625908,3662.7002599458688,6,2,Monday
2023-12-23,Keyboard,Audio,North America,Partner,41.56805428536147,14,0.14842627213071108,3.2675213901540046,44.8565861093215,328.1221019750721,495.5756812728153,0.13194889510133534,65.3906635830395,12,4,Saturday
2024-12-23,Desktop,Audio,Asia Pacific,Online,799.2348712944925,1,0.053788870578014535,3.4515261497500562,6.131287659034138,364.2360293969158,756.244930240997,0.35184146269692973,266.07832241312997,12,4,Monday
2024-09-17,Headphones,Computing,Asia Pacific,Online,102.06371683750343,10,0.02235313854559202,4.020785442697413,48.624771905414526,349.6726756872452,997.8227243455664,0.3235424645261436,322.83802339495537,9,3,Tuesday
2024-08-22,Keyboard,Electronics,North America,Online,60.90960589078065,3,0.2868398569027107,4.396545187061093,14.349678324787776,19.9373542983446,130.31490975920588,0.11766298090462367,15.333240738585197,8,3,Thursday
2023-05-17,Desktop,Accessories,Latin America,Retail,725.9418425699993,12,0.1758624498571527,4.528511348048283,49.69193466155723,381.5682824331541,7179.311180181885,0.16282437687858564,1168.9668693305787,5,2,Wednesday
2024-12-07,Monitor,Computing,Europe,Partner,280.60119089479343,13,0.25807598591991127,4.891569292481911,46.84363252252524,196.89351845384468,2706.4019047561387,0.2671832689945032,723.1053081256952,12,4,Saturday
2024-04-19,Laptop,Accessories,Latin America,Partner,1256.9896768274766,7,0.05539537376810929,3.6821886331748033,29.459284095878413,358.72420908399215,8311.507846998744,0.30532072061939164,2537.675565279385,4,2,Friday
2023-12-05,Mouse,Electronics,Latin America,Direct,31.28871883811637,4,0.27108536093961316,3.2219896278436213,12.970465592108877,220.04576395084757,91.22722079419009,0.14130107927830196,12.890504757779011,12,4,Tuesday
2023-06-19,Mouse,Accessories,North America,Partner,23.55744743169898,11,0.1006014715044631,4.215918701664684,30.910334490023523,90.17576010301457,233.0628691069913,0.17344744553869718,40.42415929652738,6,2,Monday
2024-12-31,Mouse,Audio,Asia Pacific,Retail,32.10090628637098,16,0.24334878116373965,3.06565099763848,26.053675818537194,326.8443554922021,388.6270378772988,0.1579330635127042,61.37705865582953,12,4,Tuesday
2023-09-29,Headphones,Computing,Latin America,Online,104.48520159289276,17,0.059194191172817975,3.6345104328994,17.686829828820233,270.12092680135316,1671.104838116235,0.16599914580116268,277.4019756714853,9,3,Friday
2024-07-24,Headphones,Electronics,North America,Direct,122.16514830760808,16,0.07001888083743808,3.9067412112083146,28.27043996509987,384.16913501093774,1817.7805015323154,0.3762139370706301,683.874359211697,7,3,Wednesday
2023-12-14,Headphones,Electronics,Europe,Partner,85.65498697119112,1,0.14281763085059906,4.378488039924046,32.346941370215205,273.6871631783336,73.42194466142668,0.3147458719116263,23.109253989907916,12,4,Thursday
2023-06-07,Desktop,Accessories,Europe,Partner,730.7348409301981,3,0.0481809439288947,3.681370847149603,19.57906736195448,297.6950727762584,2086.582039597351,0.3211320941209911,670.0684599311461,6,2,Wednesday
2024-10-13,Webcam,Electronics,Europe,Partner,78.4317834686935,12,0.21092817112782983,3.582968273685073,26.166720532318994,478.56051837613694,742.6597298801763,0.33819859326078483,251.1664759169101,10,4,Sunday
2023-10-07,Mouse,Computing,Asia Pacific,Direct,22.195001746356468,16,0.21123130823149106,4.179458072152931,25.24607514884774,430.60295608292057,280.1075598603738,0.20697191279321803,57.974397452142384,10,4,Saturday
2023-11-21,Webcam,Electronics,Europe,Retail,91.8745347438379,14,0.136344819886607,3.4185755230602397,5.1673847368126635,128.33805115947,1110.870849928329,0.33015538431974223,366.75999238768617,11,4,Tuesday
2024-05-06,Webcam,Accessories,Asia Pacific,Online,72.90283100138835,12,0.10508171120079828,3.904365878720216,11.008199810876881,33.49928889412395,782.9049212205583,0.3935240182968812,308.09189054311736,5,2,Monday
2023-01-08,Keyboard,Audio,Asia Pacific,Direct,58.64730662663706,5,0.14195179548928694,4.260795462549654,45.85427046208583,215.3529992987733,251.61108075187585,0.30951827378228264,77.87822737881514,1,1,Sunday
2024-04-28,Desktop,Audio,Asia Pacific,Partner,1034.343376164375,16,0.03909718401069845,3.3981646256559155,31.446645275366443,41.381326693746374,15902.455405699671,0.22502593368776175,3578.4648755955627,4,2,Sunday
2023-02-01,Tablet,Audio,Latin America,Retail,358.36722292020215,4,0.0066403353088491214,4.281420449454443,23.626672612366498,142.3286483897623,1423.9501775852436,0.31490793571329245,448.41321098194527,2,1,Wednesday
2024-07-10,Mouse,Electronics,Latin America,Online,23.250784350527383,12,0.2067327244460472,4.130144566073387,43.64024247182733,67.56319044948152,221.32903627482406,0.3702384100788608,81.94451049467737,7,3,Wednesday
2023-03-23,Tablet,Computing,Asia Pacific,Direct,447.24376573386894,19,0.13246418666394913,4.889969571111687,11.37251077780547,324.98836149971163,7371.999697242793,0.1386284631027921,1021.968988023017,3,1,Thursday
2023-03-29,Monitor,Electronics,Latin America,Direct,351.4348221147648,13,0.2704457553302247,3.5407664706213127,41.159379957189245,497.8460588837179,3333.0799605817238,0.17958840267541643,598.5825061103117,3,1,Wednesday
2023-11-05,Headphones,Computing,Asia Pacific,Partner,110.56785065491911,19,0.004579451893808928,3.4402584883950533,17.68715979537913,227.36385364591172,2091.1686995350183,0.37578886459867167,785.8379112825453,11,4,Sunday
2024-12-04,Mouse,Audio,Asia Pacific,Online,28.46382957745348,1,0.23458578509164557,3.3112959855231816,22.637353540479683,250.10208287452832,21.786619769311756,0.38386987013335816,8.363226901490558,12,4,Wednesday
2024-06-04,Keyboard,Audio,Asia Pacific,Direct,58.01466048426593,12,0.041020620818770566,4.528073646334944,5.811705927709,467.784116557217,667.6183571353338,0.24524173813538355,163.7278863149585,6,2,Tuesday
2024-01-07,Keyboard,Electronics,Latin America,Online,51.716290924909636,1,0.2933980271214704,4.988575971522118,30.00277196070813,93.36994268680738,36.54283319750114,0.21236528902098928,7.760429333633131,1,1,Sunday
2023-09-16,Laptop,Audio,Asia Pacific,Partner,1325.2337653069296,16,0.29166891276490725,3.306729654831491,37.999755892258804,10.201041825195688,15019.268381128211,0.1848345416809088,2776.079587608398,9,3,Saturday
2024-07-25,Mouse,Accessories,Latin America,Online,31.536625976257582,19,0.1955039384635281,4.425202814596786,35.96137335283916,166.46527121047328,482.0507364489124,0.24962546232729055,120.33213795127065,7,3,Thursday
2024-01-16,Tablet,Electronics,North America,Retail,372.7014307041714,15,0.253858159846312,3.904646955268592,24.097505813262966,86.81384432365438,4171.32197000284,0.38035934547731554,1586.6012942854268,1,1,Tuesday
2024-03-30,Headphones,Accessories,Europe,Direct,114.88231913898626,4,0.11750267896066469,4.243828842567757,48.5887399385124,56.50487578537822,405.5333554997653,0.14494288822733664,58.77917581865926,3,1,Saturday
2024-07-08,Monitor,Electronics,North America,Online,262.8261902822877,14,0.2662689215448574,3.941524784775206,44.515183864356565,297.0675399922525,2699.8124165891127,0.2259491915641661,610.0204329032076,7,3,Monday
2024-04-30,Mouse,Accessories,Latin America,Partner,27.4354089235938,4,0.1540900151785953,4.606091049351759,21.81426333678429,200.17951381656357,92.83154538450505,0.37348235708724675,34.670944382256664,4,2,Tuesday
2023-05-23,Keyboard,Electronics,North America,Partner,56.2052294362139,15,0.1216858170766327,4.359103673145368,8.019217968344542,300.91583364620294,740.4877525243289,0.2047357810432756,151.60433836604827,5,2,Tuesday
2024-04-15,Monitor,Electronics,North America,Online,302.9081747279529,9,0.19684382755423266,4.763709601641366,26.837632269958924,275.59633909762897,2189.5431319533272,0.33042442211306117,723.4785240673002,4,2,Monday
2023-09-17,Desktop,Electronics,North America,Partner,720.8332660031696,16,0.1331964643026091,3.3494171840975713,13.93927937065126,147.54777380765105,9997.133177917523,0.21677793587233063,2167.157894949754,9,3,Sunday
2023-05-29,Desktop,Accessories,Asia Pacific,Online,709.1280205825809,5,0.08818841292308949,3.4316085021193867,12.13867339923194,163.21450586361817,3232.9557294405563,0.34147800349691254,1103.9832678832656,5,2,Monday
2023-09-13,Keyboard,Computing,North America,Online,51.75810119843016,2,0.2288397158627416,4.0261544367361,35.183624021229804,425.20397641558975,79.82758405317276,0.39430070498716263,31.476072669588,9,3,Wednesday
2024-09-05,Monitor,Audio,Latin America,Partner,338.3180184740346,13,0.16285241230022238,4.059289054070267,20.6496543921997,265.0550614843421,3681.887469531789,0.21634660317258353,796.5638472969017,9,3,Thursday
2024-05-09,Monitor,Accessories,North America,Partner,352.9213491766515,10,0.2638190979917653,3.975437736630739,33.37862857383427,48.964659515284396,2598.1395717483047,0.3535295963722602,918.5192341189752,5,2,Thursday
2023-11-26,Tablet,Audio,North America,Partner,385.8610625729199,1,0.17149098539223975,4.805753294125992,22.75180841063774,490.7542858986599,319.6893687277932,0.3965250474520903,126.76484210471698,11,4,Sunday
2023-01-27,Desktop,Electronics,Asia Pacific,Retail,704.440009302569,1,0.25335645939409646,4.164714910127932,49.37303660943208,321.85008443889603,525.9655826901258,0.3951490429033764,207.83479660011986,1,1,Friday
2024-06-29,Keyboard,Audio,North America,Online,61.558372910993285,7,0.129148075029453,3.934482688817674,15.803811587148974,448.35295794197623,375.25759283315296,0.23013132445999243,86.35852685236205,6,2,Saturday
2023-05-08,Headphones,Electronics,Europe,Partner,120.44888748068543,3,0.28411208344330774,4.009749630190614,44.91979306334017,185.4909427859447,258.68370933035806,0.24572833616474501,63.56591748667341,5,2,Monday
2023-11-29,Tablet,Audio,North America,Direct,373.00698362810954,17,0.13474446081966376,3.8802415419698724,9.101180259036825,362.11583293819587,5486.688098531903,0.1910204684929006,1048.069731055986,11,4,Wednesday
2023-05-29,Keyboard,Computing,Latin America,Partner,64.01820220570607,12,0.1751574801924046,3.742926678668943,25.201027516675556,273.2129675859741,633.6592226508811,0.19420562911670952,123.06018798051949,5,2,Monday
2024-04-18,Webcam,Audio,Europe,Online,78.19244653928756,19,0.12362808288976174,3.071224300545683,27.408933616432694,281.54316358939,1301.9876212663298,0.2477411867896706,322.5559584779807,4,2,Thursday
2024-11-08,Desktop,Electronics,Asia Pacific,Partner,740.8892536922476,14,0.01908269885295022,3.442157747386884,28.05978959347479,277.4922540407357,10174.51522052912,0.16015557701929262,1629.5053560354165,11,4,Friday
2023-05-15,Monitor,Computing,Latin America,Partner,261.55314377763193,17,0.16011762410143332,3.2876689419806215,5.415871478248146,405.9969540218642,3734.4558889348477,0.3133369888464783,1170.1431632188437,5,2,Monday
2024-02-05,Monitor,Accessories,Europe,Direct,302.4888341676298,5,0.18186067608309958,4.0475169931057,6.101611961593997,397.44442283559573,1237.3900513915803,0.26089256042627573,322.8258587535503,2,1,Monday
2023-06-05,Desktop,Accessories,Europe,Online,790.4805653180792,7,0.17684124092797404,3.9423451187562835,30.803073165396672,464.6713086323932,4554.837008524486,0.36942035715198474,1682.6495144581934,6,2,Monday
2024-08-20,Desktop,Audio,Europe,Online,899.2586972195912,12,0.1513263119145639,4.488098902457155,27.644864323233293,43.22023395577517,9158.126341347059,0.34317473014316235,3142.8375358087637,8,3,Tuesday
2024-09-04,Tablet,Accessories,Latin America,Direct,463.44384620208405,16,0.127977570316318,4.778238711454886,43.03515011723329,267.4616791717247,6466.134860593472,0.1967413338538404,1272.155997351976,9,3,Wednesday
2023-06-14,Mouse,Audio,North America,Direct,23.915634256110273,2,0.06601987643540753,3.777062296012084,43.95772566980572,364.96694673196436,44.67345407529495,0.25174138690530024,11.246157286764987,6,2,Wednesday
2024-10-25,Laptop,Audio,Europe,Direct,1214.807407451075,8,0.24192084577397227,4.020494199606292,48.98412687602397,148.02288369251724,7367.361375904195,0.32515447829163224,2395.53054456805,10,4,Friday
2023-05-10,Headphones,Electronics,Asia Pacific,Direct,101.30576394153898,15,0.17980906552147968,3.83751798096531,24.432966154041335,36.426965592026896,1246.3510379290688,0.1579600382435175,196.87365761612344,5,2,Wednesday
2024-04-04,Monitor,Audio,North America,Direct,354.099201303541,5,0.037071747179847146,3.202056492982517,32.43686879915419,106.27649967743012,1704.8606261811517,0.10947931894527502,186.64698025092758,4,2,Thursday
2023-11-30,Headphones,Audio,Asia Pacific,Retail,122.73087315759177,4,0.115515203761085,4.479215938000275,23.793755264091622,370.95941886014606,434.21436534806674,0.3556913578924852,154.4462972270775,11,4,Thursday
2024-06-16,Headphones,Accessories,Latin America,Partner,124.93194641505517,11,0.2412327738183395,4.583922028933431,10.723153514759911,205.29401983062252,1042.7369308710997,0.14126507724788448,147.30231308872789,6,2,Sunday
2023-02-16,Laptop,Electronics,Asia Pacific,Partner,1254.2678759525854,12,0.16057582038879273,4.409591199850591,20.262403963626518,64.4210186080108,12634.353393410287,0.366823429286112,4634.576838583388,2,1,Thursday
2023-08-20,Headphones,Accessories,Latin America,Partner,87.1540697708657,13,0.13075450785408246,3.904549024578278,5.724869834720164,67.35208562609981,984.8576695164452,0.3740824071643434,368.41792772697715,8,3,Sunday
2023-11-05,Webcam,Computing,Latin America,Retail,93.5929538024467,17,0.15276676149812338,4.255112047741293,21.03739153353627,168.50900320514157,1348.0160429670586,0.2382101314411472,321.1110787799582,11,4,Sunday
2024-12-06,Tablet,Audio,Asia Pacific,Retail,345.3090622392755,19,0.14780229909330087,3.6779879403231464,11.610900906031713,280.5588052157961,5591.160189908618,0.34203451370577354,1912.3697566064745,12,4,Friday
2023-03-29,Tablet,Audio,Europe,Retail,473.572184625171,8,0.04660299075300508,4.33322677318857,32.240463257490376,52.67020429980003,3612.01843587363,0.20895737390624153,754.7578868610838,3,1,Wednesday
2023-03-19,Headphones,Audio,North America,Online,115.46571474017418,15,0.10717259045104086,4.154106683427089,20.40195167553858,51.09813189048592,1546.3643247478317,0.35747936455352414,552.7933361790944,3,1,Sunday
2023-03-11,Headphones,Audio,Latin America,Direct,115.14737743084534,6,0.09055039826786854,4.300593948147015,19.80525783480048,201.81259268929085,628.3244192698903,0.34740456525001506,218.28277171242442,3,1,Saturday
